Id,Category,Family,Type,Level,LocationType,X,Y,Z,StartX,StartY,StartZ,EndX,EndY,EndZ
1147765, , , Size 5 - 16 inch Inlet, , None, , , , , , , , , 
1147766, , , Size 5 - 14 inch Inlet, , None, , , , , , , , , 
1147767, , , Size 5 - 12 inch Inlet, , None, , , , , , , , , 
1147768, , , Size 5 - 10 inch Inlet, , None, , , , , , , , , 
1147769, , , Size 4 - 14 inch Inlet, , None, , , , , , , , , 
1147770, , , Size 4 - 12 inch Inlet, , None, , , , , , , , , 
1147771, , , Size 4 - 10 inch Inlet, , None, , , , , , , , , 
1147772, , , Size 4 - 8 inch Inlet, , None, , , , , , , , , 
1147773, , , Size 3 - 12 inch Inlet, , None, , , , , , , , , 
1147774, , , Size 3 - 10 inch Inlet, , None, , , , , , , , , 
1147775, , , Size 3 - 8 inch Inlet, , None, , , , , , , , , 
1147776, , , Size 3 - 6 inch Inlet, , None, , , , , , , , , 
1147777, , , Size 2 - 12 inch Inlet, , None, , , , , , , , , 
1147778, , , Size 2 - 10 inch Inlet, , None, , , , , , , , , 
1147779, , , Size 2 - 8 inch Inlet, , None, , , , , , , , , 
1147780, , , Size 2 - 6 inch Inlet, , None, , , , , , , , , 
1147794, , , Floor Drain - Round, , None, , , , , , , , , 
1148702, , , Floor Drain - Round, , None, , , , , , , , , 
1148703, Legend Components, , Legend Component - Floor Drain - Round (3D), , None, , , , , , , , , 
1148736, , , "7"" Strainer - 4"" Drain", , None, , , , , , , , , 
1148737, , , "10"" Strainer - 4"" Drain", , None, , , , , , , , , 
1148738, , , "10"" Strainer - 3"" Drain", , None, , , , , , , , , 
1148739, , , "7"" Strainer - 3"" Drain", , None, , , , , , , , , 
1148740, , , "10"" Strainer - 2"" Drain", , None, , , , , , , , , 
1148741, , , "7"" Strainer - 2"" Drain", , None, , , , , , , , , 
1148742, , , "8"" Strainer - 4"" Drain", , None, , , , , , , , , 
1148743, , , "6"" Strainer - 4"" Drain", , None, , , , , , , , , 
1148744, , , "8"" Strainer - 3"" Drain", , None, , , , , , , , , 
1148745, , , "6"" Strainer - 3"" Drain", , None, , , , , , , , , 
1148746, , , "8"" Strainer - 2"" Drain", , None, , , , , , , , , 
1148747, , , "6"" Strainer - 2"" Drain", , None, , , , , , , , , 
1148748, , , "5"" Strainer - 4"" Drain", , None, , , , , , , , , 
1148749, , , "5"" Strainer - 3"" Drain", , None, , , , , , , , , 
1148750, , , "5"" Strainer - 2"" Drain", , None, , , , , , , , , 
1148773, , , Sink - Kitchen - Double, , None, , , , , , , , , 
1149875, , , Sink - Kitchen - Double, , None, , , , , , , , , 
1149876, Legend Components, , Legend Component - Sink - Kitchen - Double (3D), , None, , , , , , , , , 
1149906, , , "42""x21"" - Public", , None, , , , , , , , , 
1149907, , , "42""x21"" - Private", , None, , , , , , , , , 
1149930, , , Urinal - Wall Hung, , None, , , , , , , , , 
1150932, , , Urinal - Wall Hung, , None, , , , , , , , , 
1150933, Legend Components, , Legend Component - Urinal - Wall Hung (3D), , None, , , , , , , , , 
1150961, , , "1"" Flush Valve", , None, , , , , , , , , 
1150962, , , "3/4"" Flush Valve", , None, , , , , , , , , 
1150985, , , Water Closet - Flush Tank, , None, , , , , , , , , 
1151874, , , Water Closet - Flush Tank, , None, , , , , , , , , 
1151875, Legend Components, , Legend Component - Water Closet - Flush Tank (3D), , None, , , , , , , , , 
1151898, , , Public - 1.6 gpf, , None, , , , , , , , , 
1151899, , , Private - 1.6 gpf, , None, , , , , , , , , 
1151900, , , Public - Flushing Greater than 1.6 gpf, , None, , , , , , , , , 
1151901, , , Private - Flushing Greater than 1.6 gpf, , None, , , , , , , , , 
1151915, , , Water Closet - Flush Valve - Floor Mounted, , None, , , , , , , , , 
1152925, , , Water Closet - Flush Valve - Floor Mounted, , None, , , , , , , , , 
1152926, Legend Components, , Legend Component - Water Closet - Flush Valve - Floor Mounted (3D), , None, , , , , , , , , 
1152950, , , Public - Flushing Greater than 1.6 gpf, , None, , , , , , , , , 
1152951, , , Public - 1.6 gpf, , None, , , , , , , , , 
1152952, , , Private - 1.6 gpf, , None, , , , , , , , , 
1152953, , , Private - Flushing Greater than 1.6 gpf, , None, , , , , , , , , 
1152967, , , Water Closet - Flush Valve - Wall Mounted, , None, , , , , , , , , 
1153869, , , Water Closet - Flush Valve - Wall Mounted, , None, , , , , , , , , 
1153870, Legend Components, , Legend Component - Water Closet - Flush Valve - Wall Mounted (3D), , None, , , , , , , , , 
1153894, , , Public - 1.6 gpf, , None, , , , , , , , , 
1153895, , , Private - 1.6 gpf, , None, , , , , , , , , 
1153896, , , Private - Flushing Greater than 1.6 gpf, , None, , , , , , , , , 
1153897, , , Public - Flushing Greater than 1.6 gpf, , None, , , , , , , , , 
1153920, , , Concrete-Rectangular-Column, , None, , , , , , , , , 
1154333, , , Concrete-Rectangular-Column, , None, , , , , , , , , 
1154334, Legend Components, , Legend Component - Concrete-Rectangular-Column (3D), , None, , , , , , , , , 
1154352, , , 24 x 10, , None, , , , , , , , , 
1154353, , , 20 x 20, , None, , , , , , , , , 
1154354, , , 24 x 24, , None, , , , , , , , , 
1154355, , , 24 x 30, , None, , , , , , , , , 
1154356, , , 18 x 24, , None, , , , , , , , , 
1154357, , , 12 x 18, , None, , , , , , , , , 
1154372, , , HSS-Hollow Structural Section-Column, , None, , , , , , , , , 
1154856, , , HSS-Hollow Structural Section-Column, , None, , , , , , , , , 
1154857, Legend Components, , Legend Component - HSS-Hollow Structural Section-Column (3D), , None, , , , , , , , , 
1154878, , , HSS6X6X5/8, , None, , , , , , , , , 
1154893, , , SC_Reference Column, , None, , , , , , , , , 
1155603, , , SC_Reference Column, , None, , , , , , , , , 
1155604, Legend Components, , Legend Component - SC_Reference Column (3D), , None, , , , , , , , , 
1155620, , , SC_Reference Column, , None, , , , , , , , , 
1155635, , , W Shapes-Column, , None, , , , , , , , , 
1156119, , , W Shapes-Column, , None, , , , , , , , , 
1156120, Legend Components, , Legend Component - W Shapes-Column (3D), , None, , , , , , , , , 
1156136, , , W8X31, , None, , , , , , , , , 
1156137, , , W18X119, , None, , , , , , , , , 
1156138, , , W14X109, , None, , , , , , , , , 
1156139, , , W10X33, , None, , , , , , , , , 
1156140, , , W10X49, , None, , , , , , , , , 
1156155, , , Footing-Rectangular, , None, , , , , , , , , 
1156559, , , Footing-Rectangular, , None, , , , , , , , , 
1156560, Legend Components, , Legend Component - Footing-Rectangular (3D), , None, , , , , , , , , 
1156576, , , "96"" x 72"" x 18""", , None, , , , , , , , , 
1156577, , , "72"" x 48"" x 18""", , None, , , , , , , , , 
1156591, , , C Shapes, , None, , , , , , , , , 
1157673, , , C Shapes, , None, , , , , , , , , 
1157674, Legend Components, , Legend Component - C Shapes (3D), , None, , , , , , , , , 
1157708, , , C8X11.5, , None, , , , , , , , , 
1157709, , , C15X33.9, , None, , , , , , , , , 
1157710, , , C12X30, , None, , , , , , , , , 
1157725, , , SF_Reference Beam, , None, , , , , , , , , 
1158423, , , SF_Reference Beam, , None, , , , , , , , , 
1158424, Legend Components, , Legend Component - SF_Reference Beam (3D), , None, , , , , , , , , 
1158440, , , SF_Reference Beam, , None, , , , , , , , , 
1158455, , , W Shapes, , None, , , , , , , , , 
1159491, , , W Shapes, , None, , , , , , , , , 
1159492, Legend Components, , Legend Component - W Shapes (3D), , None, , , , , , , , , 
1159530, , , W30x235, , None, , , , , , , , , 
1159531, , , W36x232, , None, , , , , , , , , 
1159532, , , W18x86, , None, , , , , , , , , 
1159533, , , W6x15, , None, , , , , , , , , 
1159534, , , W8x10, , None, , , , , , , , , 
1159535, , , W40x593, , None, , , , , , , , , 
1159536, , , W40x431, , None, , , , , , , , , 
1159537, , , W18x55, , None, , , , , , , , , 
1159538, , , W16x50, , None, , , , , , , , , 
1159539, , , W14X30, , None, , , , , , , , , 
1159540, , , W16X26, , None, , , , , , , , , 
1159541, , , W18X40, , None, , , , , , , , , 
1159542, , , W12X26, , None, , , , , , , , , 
1159557, , , Linear Stiffener-Plate, , None, , , , , , , , , 
1160324, , , Linear Stiffener-Plate, , None, , , , , , , , , 
1160325, Legend Components, , Legend Component - Linear Stiffener-Plate (3D), , None, , , , , , , , , 
1160344, , , Standard, , None, , , , , , , , , 
1160404, , , Oval Cross - Straight, , None, , , , , , , , , 
1161575, , , Oval Cross - Straight, , None, , , , , , , , , 
1161576, Legend Components, , Legend Component - Oval Cross - Straight (3D), , None, , , , , , , , , 
1161610, , , Standard, , None, , , , , , , , , 
1161624, , , Oval Elbow - Gored, , None, , , , , , , , , 
1162787, , , Oval Elbow - Gored, , None, , , , , , , , , 
1162788, Legend Components, , Legend Component - Oval Elbow - Gored (3D), , None, , , , , , , , , 
1162823, , , Standard, , None, , , , , , , , , 
1162837, , , Oval Elbow - Mitered, , None, , , , , , , , , 
1163985, , , Oval Elbow - Mitered, , None, , , , , , , , , 
1163986, Legend Components, , Legend Component - Oval Elbow - Mitered (3D), , None, , , , , , , , , 
1164016, , , Standard, , None, , , , , , , , , 
1164030, , , Oval Endcap, , None, , , , , , , , , 
1165145, , , Oval Endcap, , None, , , , , , , , , 
1165146, Legend Components, , Legend Component - Oval Endcap (3D), , None, , , , , , , , , 
1165175, , , Standard, , None, , , , , , , , , 
1165189, , , Oval Tap - Straight, , None, , , , , , , , , 
1166347, , , Oval Tap - Straight, , None, , , , , , , , , 
1166348, Legend Components, , Legend Component - Oval Tap - Straight (3D), , None, , , , , , , , , 
1166376, , , Standard, , None, , , , , , , , , 
1166390, , , Oval Tee - Straight, , None, , , , , , , , , 
1167539, , , Oval Tee - Straight, , None, , , , , , , , , 
1167540, Legend Components, , Legend Component - Oval Tee - Straight (3D), , None, , , , , , , , , 
1167570, , , Standard, , None, , , , , , , , , 
1167584, , , Oval to Round Transition - Length, , None, , , , , , , , , 
1169383, , , Oval to Round Transition - Length, , None, , , , , , , , , 
1169384, Legend Components, , Legend Component - Oval to Round Transition - Length (3D), , None, , , , , , , , , 
1169443, , , Standard, , None, , , , , , , , , 
1169457, , , Oval Transition - Length, , None, , , , , , , , , 
1170759, , , Oval Transition - Length, , None, , , , , , , , , 
1170760, Legend Components, , Legend Component - Oval Transition - Length (3D), , None, , , , , , , , , 
1170801, , , Standard, , None, , , , , , , , , 
1170815, , , Oval Union, , None, , , , , , , , , 
1171950, , , Oval Union, , None, , , , , , , , , 
1171951, Legend Components, , Legend Component - Oval Union (3D), , None, , , , , , , , , 
1171977, , , Standard, , None, , , , , , , , , 
1171991, , , Rectangular to Oval Transition - Length, , None, , , , , , , , , 
1173472, , , Rectangular to Oval Transition - Length, , None, , , , , , , , , 
1173473, Legend Components, , Legend Component - Rectangular to Oval Transition - Length (3D), , None, , , , , , , , , 
1173522, , , Standard, , None, , , , , , , , , 
1173536, , , Tapered Notch, , None, , , , , , , , , 
1173865, , , Tapered Notch, , None, , , , , , , , , 
1173880, , , Notch Depth, , None, , , , , , , , , 
1176801, , , Wall Layers, , None, , , , , , , , , 
1176802, , , Wall Layers, , None, , , , , , , , , 
1176803, , , Floor Layers, , None, , , , , , , , , 
1176804, , , Floor Layers, , None, , , , , , , , , 
1176805, , , Electrical Analytical Load Scenario, , None, , , , , , , , , 
1176974, , , Electrical Connector, , None, , , , , , , , , 
1176975, , , Electrical Connector Tags, , None, , , , , , , , , 
1176976, , , Data Exchanges, , None, , , , , , , , , 
1176977, , , Fabrication Service Settings, , None, , , , , , , , , 
1176978, , , Structural Rebar Bending Details, , None, , , , , , , , , 
1176979, , , Toposolid Link Tags, , None, , , , , , , , , 
1176982, , , Schedule Instance Base On Sheets Tracker, , None, , , , , , , , , 
1176992, , , Preview Points settings, , None, , , , , , , , , 
1182131, Legend Components, , "Toposolid : Grassland - 16"" (Section)", , None, , , , , , , , , 
1182133, Legend Components, , Toposolid : Generic - 20' (Section), , None, , , , , , , , , 
1182135, Legend Components, , "Toposolid : Water - 36"" (Section)", , None, , , , , , , , , 
1182137, Legend Components, , "Toposolid : Path - 4"" Wood Planks (Section)", , None, , , , , , , , , 
1182139, Legend Components, , "Toposolid : Path - 8"" Concrete (Section)", , None, , , , , , , , , 
1182141, Legend Components, , "Toposolid : Path - 12"" Asphalt (Section)", , None, , , , , , , , , 
1182144, Materials, , Grass, , None, , , , , , , , , 
1182145, Materials, , Gravel, , None, , , , , , , , , 
1182147, Materials, , Wood Planks, , None, , , , , , , , , 
1182148, Materials, , "Asphalt, Pavement, Light Grey", , None, , , , , , , , , 
1182152, Material Assets, , Gravel, , None, , , , , , , , , 
1182154, Material Assets, , Gravel, , None, , , , , , , , , 
1182158, , , Andiroba - Natural, , None, , , , , , , , , 
1182159, Material Assets, , Hardwood, , None, , , , , , , , , 
1182160, Material Assets, , Hardwood(1), , None, , , , , , , , , 
1182161, Material Assets, , Asphalt, , None, , , , , , , , , 
1182162, , , Asphalt - Light Grey, , None, , , , , , , , , 
1182163, Material Assets, , Asphalt - Paving, , None, , , , , , , , , 
1182463, , , 09, , None, , , , , , , , , 
1182464, , , Center, , None, , , , , , , , , 
1182465, , , Dash, , None, , , , , , , , , 
1182466, , , Dash dot, , None, , , , , , , , , 
1182467, , , Dash dot dot, , None, , , , , , , , , 
1182468, , , Dot, , None, , , , , , , , , 
1182469, , , Overhead, , None, , , , , , , , , 
1182470, , , Demolished, , None, , , , , , , , , 
1182713, , , 09, , None, , , , , , , , , 
1182729, , , 09, , None, , , , , , , , , 
1182730, , , Toposolid Link Tag, , None, , , , , , , , , 
1182951, , , Toposolid Link Tag, , None, , , , , , , , , 
1182972, , , Standard, , None, , , , , , , , , 
1182974, , , Toposolid Tag, , None, , , , , , , , , 
1183194, , , Toposolid Tag, , None, , , , , , , , , 
1183215, , , Standard, , None, , , , , , , , , 
1183219, , , Plastic - Glossy (Black), , None, , , , , , , , , 
1183222, , , Plastic Laminate - White(1), , None, , , , , , , , , 
1183225, , , Pea Stone - Brown, , None, , , , , , , , , 
1193639, Material Assets, , Water, , None, , , , , , , , , 
1193640, Legend Components, , "Toposolid : Grassland - 16"" (Section)", , None, , , , , , , , , 
1193641, , , Dirt - Dark Brown, , None, , , , , , , , , 
1193642, Legend Components, , Toposolid : Generic - 20' (Section), , None, , , , , , , , , 
1193643, , , Flat - Gray 1, , None, , , , , , , , , 
1193644, Legend Components, , "Toposolid : Water - 36"" (Section)", , None, , , , , , , , , 
1193645, , , Grass - Dark Rye, , None, , , , , , , , , 
1193646, Legend Components, , "Toposolid : Path - 4"" Wood Planks (Section)", , None, , , , , , , , , 
1193647, , , Gravel - Compact, , None, , , , , , , , , 
1193648, Legend Components, , "Toposolid : Path - 8"" Concrete (Section)", , None, , , , , , , , , 
1193649, , , Water - Clear, , None, , , , , , , , , 
1193650, Legend Components, , "Toposolid : Path - 12"" Asphalt (Section)", , None, , , , , , , , , 
1194341, , , Support - Steel Bar, , None, , , , , , , , , 
1195177, , , Support - Steel Bar, , None, , , , , , , , , 
1195178, Legend Components, , Legend Component - Support - Steel Bar (3D), , None, , , , , , , , , 
1195194, , , "2'-8"" Picket", , None, , , , , , , , , 
1200193, Schedules, , Room Finish Schedule, , None, , , , , , , , , 
1200194, , , Room Finish Schedule, , None, , , , , , , , , 
1200196, , , Room Finish Schedule, , None, , , , , , , , , 
1200197, , , Room Finish Schedule, , None, , , , , , , , , 
1200198, , , , , None, , , , , , , , , 
1200199, , , Room Finish Schedule, , None, , , , , , , , , 
1200200, , , Room Finish Schedule, , None, , , , , , , , , 
1200201, , , Room Finish Schedule, , None, , , , , , , , , 
1200202, Schedule Graphics, , Room Finish Schedule, , None, , , , , , , , , 
1205179, , , Splice Location Lines, , None, , , , , , , , , 
1205180, , , Splice Location Lines, , None, , , , , , , , , 
1205184, , , Rebar Splice Type, , None, , , , , , , , , 
1205185, , , Rebar Splice Type, , None, , , , , , , , , 
1205186, , , Analytical Pipe Segments, , None, , , , , , , , , 
1205187, , , Analytical Pipe Segment Tags, , None, , , , , , , , , 
1205188, , , Analytical Duct Segments, , None, , , , , , , , , 
1205189, , , Analytical Duct Segment Tags, , None, , , , , , , , , 
1205190, , , Sheet Collections, , None, , , , , , , , , 
1205191, , , , , None, , , , , , , , , 
1205825, , , MEP Network Data, , None, , , , , , , , , 
1205826, HVAC Load Schedules, , Off - 24 Hours, , None, , , , , , , , , 
1205827, HVAC Load Schedules, , On - 24 Hours, , None, , , , , , , , , 
1205828, HVAC Load Schedules, , On - 6 AM to 10 PM, , None, , , , , , , , , 
1205829, HVAC Load Schedules, , On - 8 AM to 6 PM, , None, , , , , , , , , 
1205830, HVAC Load Schedules, , On - 8 AM to 6 PM (50%), , None, , , , , , , , , 
1205831, HVAC Load Schedules, , On - 9 AM to 9 PM, , None, , , , , , , , , 
1205832, HVAC Load Schedules, , On - 10 AM to 12 AM, , None, , , , , , , , , 
1205833, HVAC Load Schedules, , On - 2 PM to 12 PM, , None, , , , , , , , , 
1205834, HVAC Load Schedules, , On - 4 PM to 4 AM, , None, , , , , , , , , 
1205835, HVAC Load Schedules, , On - 9 PM to 9 AM, , None, , , , , , , , , 
1205836, HVAC Load Schedules, , Common Commercial Occupancy - 7 AM to 6 PM, , None, , , , , , , , , 
1205837, HVAC Load Schedules, , Large Assembly Hall Occupancy - 8 AM to 10 PM, , None, , , , , , , , , 
1205838, HVAC Load Schedules, , Health-Care Facility Occupancy - 8 AM to 9 PM, , None, , , , , , , , , 
1205839, HVAC Load Schedules, , Hotel Occupancy - 24 Hours, , None, , , , , , , , , 
